filename,object_id,clase_real,contour_index,area,perimeter,area_norm,perimeter_norm,aspect_ratio,extent,solidity,circularity,num_holes,hole_area_ratio,num_vertices_rdp,vertices_perimeter_ratio,hu1,hu2,hu3,hu4,hu5,hu6
arandela01.jpg,0,arandela,96,47375.5,2169.7942695617676,0.1807231903076172,4.237879432737827,1.0323886639676114,0.7462118825604839,0.9326436600586648,0.12645224810892947,1,0.15733870882629208,8,0.0036869854954570216,0.7978771762235501,5.696497531308645,7.035767110593963,10.784690020338092,11.999999993273384,11.99175392370164
arandela02.jpg,0,arandela,79,48462.0,1946.9587018489838,0.18486785888671875,3.8026537145487964,1.0323886639676114,0.7633253528225806,0.9362195369323945,0.16065628428639786,1,0.15641120878213857,8,0.004108972620940843,0.7978573432398014,6.200824914212589,6.494858764058286,10.242833701395035,-11.999999958978101,11.992404795490389
arandela03.jpg,0,arandela,69,49199.0,1961.4439833164215,0.18767929077148438,3.8309452799148858,1.0,0.7507171630859375,0.93527997186499,0.16069942404656934,1,0.1556637330027033,8,0.004078627821159364,0.7977449775277131,5.446322245748125,6.010960034564856,9.947175949625453,11.999999995243936,11.919759495265524
arandela04.jpg,0,arandela,84,48448.5,2127.225727915764,0.1848163604736328,4.154737749835476,1.0323886639676114,0.7631127142137096,0.9379428505052851,0.1345436005086642,1,0.15893164907066265,8,0.0037607668499940183,0.7978431457290928,5.630658498959619,6.889946026425689,11.963841089153068,11.999999999996039,11.999990985951817
arandela05.jpg,0,arandela,88,45228.0,2056.012524843216,0.1725311279296875,4.015649462584406,1.0334728076213766,0.7598790322580645,0.9324495665350637,0.13445152594611928,1,0.3267666047581144,8,0.003891026880106215,0.7978069750781392,6.389779434197151,6.537284012594371,10.107486831252025,11.999999912673607,11.997805915695972
arandela06.jpg,0,arandela,69,43249.0,1836.1058897972107,0.16498184204101562,3.586144316010177,1.0,0.7508506944444444,0.9338717165282922,0.161209446465667,1,0.3280538278341696,8,0.00435704718581539,0.7977663845075819,6.265154246968175,7.066939871744069,9.7964062018902,-11.999999761653626,-11.983825762439563
arandela07.jpg,0,arandela,98,44615.5,1914.7749378681183,0.1701946258544922,3.7397948005236685,1.0,0.7254081035379812,0.9241660020921152,0.15291854586106338,1,0.32550346852551243,8,0.004178036719504528,0.7978372994724188,7.517816424537946,6.974241684904148,9.951728426195448,-11.999999931252859,11.99690944509966
arandela08.jpg,0,arandela,93,45620.5,2003.1424669027328,0.1740283966064453,3.9123876306694,1.0,0.741748504162331,0.9299488350286401,0.1428717053297262,1,0.3228702008965268,8,0.003993724925801026,0.7978136132815076,5.716014248455101,7.124828715698158,9.923139378013243,-11.999999852371493,11.953560261443492
arandela09.jpg,0,arandela,72,49735.5,2020.1719044446945,0.1897258758544922,3.945648250868544,1.0,0.7589035034179688,0.9397443528044668,0.15314389855231217,1,0.1519337294286777,8,0.003960059033787544,0.7977364683458038,5.626317195661319,6.376837346430479,9.934258618117786,11.999999780906231,11.929906765770607
arandela10.jpg,0,arandela,95,49362.5,1993.745499253273,0.18830299377441406,3.894034178229049,1.0,0.7532119750976562,0.9376751165860933,0.1560513646045388,1,0.15264623955431755,8,0.004012548242991033,0.7978143976269576,6.579138583654953,7.1224501955957615,9.622664289357155,11.999999569249253,11.975420463484346
